,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
1330,20161109,460,24,470,11,30567091,17978180,33199060,15346211,39961064075,23388379713,43275029345,20074414443,1307.3230970850318,1303.5016456791247,1300.931446509046,1308.1023350324065,-2631969.0
1331,20161108,300,64,547,8,23093650,28550955,26950107,24694498,31374877525,38597738005,36632899696,33339715834,1358.5932723930605,1359.285872074645,1351.88956043677,1350.0868020884652,-3856457.0
1332,20161107,144,12,365,4,10693762,6257631,14878468,2072925,14093601707,8263384681,19623985069,2733001319,1317.9273773813181,1318.9519962001464,1320.5292355845206,1318.4274968944849,-4184706.0
1333,20161106,82,7,212,1,1998511,5338132,6786643,550000,2555554392,6847099310,8699998183,702655519,1278.7292098967682,1281.929546463546,1282.677031965489,1277.555489090909,-4788132.0
1334,20161105,209,3,154,3,4825183,2015705,5545502,1295386,6175874829,2586032298,7100264549,1661642578,1279.925513498659,1280.3646178470408,1282.9418481375003,1282.7393363831322,-720319.0
1335,20161102,112,2,212,4,6336734,445000,5316014,1465720,8200541603,575588614,6880325089,1895805128,1294.127480023621,1294.2639144667414,1293.4575595505619,1293.4292552465683,1020720.0
1336,20161101,242,14,222,11,11083662,10039459,10708911,10414210,14337713069,13021322220,13917474151,13441561138,1293.5898865375,1299.616193560671,1297.0143331428517,1290.6942665838312,374751.0
1337,20161031,246,8,298,6,22343243,4280000,15058487,11564756,28999923511,5583712583,19614728640,14968907454,1297.9281257872906,1302.5696831295202,1304.6057436915887,1294.355665956117,7284756.0
1338,20161030,362,9,399,1,10140999,6332449,15473448,1000000,13296749475,8282601132,20271710607,1307640000,1311.1873371647114,1310.096534851185,1307.961758870857,1307.64,-5332449.0
1339,20161029,690,14,774,21,25829635,21354636,30643355,16540916,34962758345,29156427086,41588004316,22531181115,1353.590879042619,1357.1622401006678,1365.3441382002484,1362.1483305398565,-4813720.0
1340,20161026,430,29,924,15,46409471,36938429,39859059,43488841,60636535193,48223680010,51883776479,56976438724,1306.5551898447625,1301.6809172288788,1305.515186095218,1310.1392774298124,6550412.0
1341,20161025,280,10,427,9,20816455,7511600,20538853,7789202,26130776127,9397472490,25767615685,9760632932,1255.2942432801358,1254.5790986965046,1251.0613571010172,1253.0979337806364,277602.0
1342,20161024,191,3,138,1,5380587,4000000,7780587,1600000,6564786684,4890994530,9505743885,1950037329,1220.087452168323,1221.7258010224677,1222.7486325,1218.773330625,-2400000.0
1343,20161023,117,3,169,5,3850243,3407000,6501987,755256,4746641197,4192020031,8008537397,930123831,1232.8160058988485,1231.7061533651174,1230.4138629292634,1231.5345141250118,-2651744.0
1344,20161022,281,3,225,1,5874455,2890000,7897198,867257,7300178386,3585275152,9804312042,1081141496,1242.6988352110961,1241.4924941732497,1240.5796373702422,1246.621815678628,-2022743.0
1345,20161019,170,9,268,3,11556869,7337331,18353260,540940,14124216570,8976119366,22435480847,664855089,1222.1490587113171,1222.424836078168,1223.3493849466515,1229.0736292379931,-6796391.0
1346,20161018,200,4,117,1,8764745,720000,9134745,350000,10615137198,872364553,11066402103,421099648,1211.1176306897692,1211.4626191535724,1211.6174347222222,1203.1418514285715,-370000.0
1347,20161017,96,2,237,5,4759852,21500000,5889276,20370576,5820019517,26233906954,7197840188,24856086283,1222.7311935329083,1222.1944069186093,1220.1817187906977,1220.1955547550544,-1129424.0
1348,20161016,108,2,128,4,4427343,2000000,4647332,1780011,5378620939,2428000000,5644896181,2161724758,1214.8642964866287,1214.6530914942164,1214.0,1214.4446062411973,-219989.0
1349,20161015,136,2,255,5,7735233,183970,7121178,798025,9524689039,226255484,8769703988,981240535,1231.3383499889403,1231.4962479522349,1229.8498885687884,1229.5862097052097,614055.0
1350,20161010,142,0,114,1,4682229,0,4432229,250000,5708076705,0,5404518542,303558163,1219.0938770829023,1219.3680746188882,,1214.232652,250000.0
1351,20161009,186,5,274,7,9384486,820000,8134584,2069902,11458117682,994536218,9932113106,2520540794,1220.9637994025459,1220.9736977330372,1212.8490463414635,1217.7102075363955,1249902.0
1352,20161008,178,4,136,1,2922884,619927,3242811,300000,3494727299,742903655,3877330954,360300000,1195.643514761448,1195.6697303666479,1198.3728003458473,1201.0,-319927.0
1353,20161005,349,3,116,4,6413209,823410,3500245,3736374,7625451448,984466973,4174140326,4435778095,1189.0227572499196,1192.5280447511532,1195.597543143756,1187.1879247098925,2912964.0
1354,20161004,208,6,145,4,4482959,3341407,6957074,867292,5367661946,3998802868,8328708872,1037755942,1197.3479895756352,1197.1568610596926,1196.7422310421928,1196.5473473755092,-2474115.0
1355,20161003,351,3,177,5,10265877,1531963,8531068,3266772,12245443175,1836724098,10186574703,3895592570,1192.8297187858377,1194.0562076166782,1198.9350251931671,1192.4898860404094,1734809.0
1356,20161002,203,3,98,2,6123190,1068000,6711190,480000,7406470688,1288685549,8113132237,582024000,1209.5771465526955,1208.8962221305014,1206.63440917603,1212.55,-588000.0
1357,20161001,216,1,156,3,3166398,1705220,4473080,398538,3918631844,2115610967,5539053384,495189427,1237.5676854267847,1238.308589160042,1240.66746050363,1242.5149596776216,-1306682.0
1358,20160928,215,5,315,10,7348282,1254780,7665757,937305,9134929501,1554143836,9529671780,1159401557,1243.1381241220738,1243.148169189292,1238.5787436841517,1236.9522802076165,-317475.0
1359,20160927,200,9,374,13,14282125,2955788,13436978,3800935,17488735614,3576526836,16419156223,4646106227,1224.5191534172961,1221.9381637002011,1210.0079017845665,1222.3587688292487,845147.0
1360,20160926,140,1,106,3,4912365,50000,4606949,355416,5840290726,59550000,5476701518,423139208,1188.8959240610175,1188.7914361543833,1191.0,1190.5463119274316,305416.0
1361,20160925,296,4,121,9,6243779,397580,5343982,1297377,7459506727,474154413,6387242617,1546418523,1194.7102431075796,1195.2215813975422,1192.6012701846169,1191.9577139104517,899797.0
1362,20160924,205,3,139,7,5578295,860932,5627501,811726,6695491691,1034790453,6755471072,974811072,1200.2756560920495,1200.4388932138795,1201.942142933472,1200.9114799821614,-49206.0
1363,20160921,160,3,130,3,4506113,328679,4039954,794838,5338351576,390774414,4785229469,943896521,1184.691013296826,1184.4762264619844,1188.9241904715543,1187.5332092828978,466159.0
1364,20160919,122,3,89,4,2125775,493963,2069137,550601,2513623780,582999575,2446227892,650395463,1182.4505321588597,1182.2454926860812,1180.2494822486703,1181.2464252698414,56638.0
1365,20160918,232,5,93,3,5838103,5344288,11030391,152000,6894921213,6304105520,13019114984,179911749,1181.0208235449084,1180.2949672409618,1179.5968929818152,1183.629927631579,-5192288.0
1366,20160917,138,4,72,3,2341666,1610000,3021666,930000,2768238706,1903097356,3572095913,1099240149,1182.1663320046496,1182.1610704161214,1182.048047204969,1181.9786548387096,-680000.0
1367,20160914,115,6,134,7,2281007,4427443,5393242,1315208,2705102673,5294750436,6433461962,1566391147,1185.9247573549753,1192.8747054183737,1195.893529515795,1190.983591188618,-3112235.0
1368,20160913,104,6,84,5,1603236,1835285,2561213,877308,1913555442,2187496746,3056096226,1044955962,1193.5581798312912,1193.2222060406534,1191.911199622947,1191.093620484482,-957977.0
1369,20160911,129,3,71,9,2482665,929342,1820991,1591016,2969737084,1113403826,2180794455,1902346455,1196.1892095792223,1197.5866190442457,1198.0560719304626,1195.6802791423845,661674.0
1370,20160910,79,3,148,19,1885595,9614000,7334064,4165531,2253926223,11587070575,8808615133,5032381665,1195.3395204166325,1201.0551220987436,1205.2288927605575,1208.100879575737,-5448469.0
1371,20160907,97,3,133,1,3823144,672760,4355904,140000,4561210783,804969691,5199236013,166944461,1193.0523106113712,1193.606657309252,1196.5183587014685,1192.4604357142857,-532760.0
1372,20160906,166,3,102,2,3441627,448215,3589842,300000,4097476375,531902630,4272787378,356591627,1190.5637580714006,1190.2438541863403,1186.7131398993786,1188.6387566666667,-148215.0
1373,20160905,134,7,96,4,5636665,19332546,6668771,18300440,6711429631,23028552533,7959956866,21780025298,1190.6738525351427,1193.616764768201,1191.1805373694701,1190.1367015219307,-1032106.0
1374,20160904,218,6,79,3,4927813,2443323,6305128,1066008,5836871137,2894414708,7469980310,1261305535,1184.4749662781442,1184.7468140218566,1184.6222165468912,1183.2045678831678,-1377315.0
1375,20160903,173,7,88,5,3595298,4724677,3107095,5212880,4330752987,5726259573,3758954322,6298058238,1204.5602303341755,1209.7970361382577,1211.9896392917442,1208.1724954343856,488203.0
1376,20160831,72,5,82,2,3596965,2005000,2721965,2880000,4393072962,2480321989,3349281162,3524113789,1221.3276920959754,1230.4644482937877,1237.068323690773,1223.6506211805556,875000.0
1377,20160830,79,2,125,9,1240039,6351583,4136756,3454866,1527015973,7901094083,5136569795,4291540261,1231.4257640283895,1241.6902991136049,1243.9566770992365,1242.1727097375122,-2896717.0
1378,20160829,131,6,128,5,4292196,8244100,6242335,6293961,5241459652,10113853588,7657113478,7698199762,1221.1603691909688,1226.642510855313,1226.7989941897843,1223.1089074114059,-1950139.0
1379,20160828,346,8,101,5,11083163,3107150,7742765,6447548,13458283009,3765263190,9443635435,7779910764,1214.2998356155188,1219.6722275569516,1211.80605699757,1206.6464280684688,3340398.0
1380,20160827,227,5,90,7,9278196,850000,5477646,4650550,11588799090,1062947439,6840267687,5811478842,1249.0358136430832,1248.7604505658087,1250.5263988235295,1249.6325901237487,3800550.0
1381,20160824,152,3,132,7,5474927,14402971,5093898,14784000,6914067171,18525500214,6456136162,18983431223,1262.8601570395367,1267.4254886925494,1286.2276966328684,1284.052436620671,381029.0
1382,20160823,139,5,90,2,3001750,4599479,6623229,978000,3794920813,5857245918,8408535316,1243631415,1264.2361332556009,1269.5522555538998,1273.4585630242034,1271.606763803681,-3621479.0
1383,20160822,226,1,86,1,4871934,99746,4913875,57805,6178173159,125979198,6230890106,73262251,1268.1151179387898,1268.019659840757,1263.0,1267.403356111063,-41941.0
1384,20160821,196,7,189,5,5367164,16447455,10380557,11434062,6821529827,21408436420,13324089271,14905876976,1270.9747320931501,1283.56207388486,1301.6260825763013,1303.637935145008,-5013393.0
1385,20160820,124,3,115,2,2412139,1144945,2979084,578000,3102976728,1472728675,3830085403,745620000,1286.4004636548723,1285.6587471182418,1286.2877037761639,1290.0,-566945.0
1386,20160817,117,6,82,1,2286888,1336575,2923463,700000,2962136940,1731547169,3789436405,904247704,1295.2697902127259,1296.2149358483416,1295.5106664422124,1291.7824342857143,-636575.0
1387,20160816,86,1,231,8,6042942,7895000,11586191,2351751,7863766191,10365719086,15147956552,3081528725,1301.3141928219732,1307.414710494588,1312.9473193160227,1310.3124969437665,-5543249.0
1388,20160815,114,8,167,0,2637679,4015360,6653039,0,3417785224,5214213510,8631998734,0,1295.7547995794787,1297.4519965988475,1298.5668806781957,,-4015360.0
1389,20160814,106,4,195,5,2784709,2313150,4451899,645960,3636703989,3023226684,5814516908,845413765,1305.954765471006,1306.0756562536571,1306.9739031191232,1308.7710771564803,-1667190.0
1390,20160813,171,6,282,11,4180043,21934935,9746101,16368877,5442677981,28876935044,12835109003,21484504022,1302.0626775848957,1316.9480803656766,1316.4814504351164,1312.5215628414826,-5566058.0
1391,20160810,188,9,159,3,4560785,3884000,5431863,3012922,6005203919,5135045724,7173084179,3967165464,1316.7040145501269,1320.5569026685687,1322.1024006179198,1316.7169491941709,-871078.0
1392,20160809,130,7,226,7,4406585,3773739,6579785,1600539,5902026219,5070921633,8821255132,2151692720,1339.365113574344,1340.660087221695,1343.7393611481875,1344.3550703856638,-2173200.0
1393,20160808,173,4,191,2,4485240,3034176,7312416,207000,5950772587,4028882310,9704137897,275517000,1326.7456339014188,1327.076837121958,1327.8340841137758,1331.0,-2827176.0
1394,20160807,317,19,433,11,12717312,39603185,19598512,32721985,17494552064,53663960429,27019737881,44138774612,1375.6485697606538,1378.6627209759597,1355.0415308516222,1348.902721274397,-6881200.0
1395,20160806,457,35,1112,32,64645531,40588686,55551501,49682716,88183181226,54887466725,75424377239,67646270712,1364.1032854382463,1357.7378807280113,1352.284888577078,1361.5654730309027,9094030.0
1396,20160803,209,7,176,3,10669110,2791450,8633747,4826813,14076284887,3671735967,11408514319,6339506535,1319.3494946626288,1321.3862207220109,1315.3507915241182,1313.3938553244138,2035363.0
1397,20160802,214,8,351,10,12304052,18502537,11342429,19464160,16204641968,24266964243,14952454850,25519151361,1317.0167005145947,1318.2762572285,1311.5479376152578,1311.0841341727564,961623.0
1398,20160801,173,4,223,6,6910567,51757666,11500517,47167716,8933932286,67750045312,14918423492,61765554106,1292.7929482486747,1297.1958992800062,1308.98571260922,1309.487915547999,-4589950.0
1399,20160731,144,6,410,22,7001522,61177163,25648807,42529878,9206266114,80868317814,34065073062,56009510866,1314.8949776919933,1328.134796366942,1321.8710029754077,1316.9450160661172,-18647285.0
1400,20160727,303,6,328,7,13335101,46385401,19062947,40657555,17418677226,61414238278,25456539768,53376375736,1306.2276188234346,1335.393723121614,1323.9992962009749,1312.8279783671203,-5727846.0
1401,20160726,208,5,336,2,5124630,18233296,13307926,10050000,6609371739,23836935905,17308086615,13138221029,1289.7266220195409,1300.5848255393064,1307.330057330282,1307.2856745273632,-8183296.0
1402,20160725,399,9,565,10,15704522,17375161,26364615,6715068,20856104214,22959039801,34895315731,8919828284,1328.0317741603342,1323.5662925857253,1321.3713415950506,1328.3302989634653,-10660093.0
1403,20160724,375,18,921,33,46959423,49282427,46775558,49466292,62181144119,64500113194,61505000380,65176256933,1324.1462553532654,1314.8961340022925,1308.785242942682,1317.589297637268,183865.0
1404,20160723,72,2,79,1,4539933,2300000,5929066,910867,5733998330,2909958284,7495345054,1148611560,1263.0138660636621,1264.1696101881814,1265.1992539130435,1261.0090825554114,-1389133.0
1405,20160717,242,5,652,13,14641971,40391345,39504468,15528848,18394309498,51036145577,49820275683,19610179392,1256.272772156153,1261.1301507211792,1263.541622023233,1262.8225475579386,-24862497.0
1406,20160716,199,7,430,8,18510750,14203216,22215086,10498880,22856347854,17575319881,27437579227,12994088508,1234.760766257445,1235.0876889245444,1237.4183340589907,1237.6642563778232,-3704336.0
1407,20160713,174,2,246,9,8507257,22123399,13750156,16880500,10189106949,27278158454,16765605178,20701660225,1197.695914088407,1219.302906672477,1233.0003384199688,1226.3653461094161,-5242899.0
1408,20160712,130,3,218,4,4196180,21100000,13680180,11616000,5032352189,25964487522,16631037711,14365802000,1199.2698571081316,1215.7031348271732,1230.5444323222748,1236.7253787878788,-9484000.0
1409,20160711,134,5,254,9,5890037,21438873,15922599,11406311,7041404705,26440730800,19358760434,14123375071,1195.4771599906758,1215.8040552299283,1233.307870241127,1238.2070829911615,-10032562.0
1410,20160710,137,5,219,7,4077358,21739792,20717150,5100000,4898745365,26832743394,25460749989,6270738770,1201.450881919125,1228.9697177941946,1234.2686348609038,1229.5566215686274,-16639792.0
1411,20160709,242,7,238,7,5957266,8495010,9541200,4911076,7109403556,10376984225,11553745547,5932642234,1193.400388030348,1210.9321203831803,1221.5387886535743,1208.0127112673474,-3583934.0
1412,20160705,141,3,131,2,4639459,797956,4837415,600000,5671090745,980372692,5916269187,735194250,1222.3603538688456,1223.0228721331537,1228.604950648908,1225.32375,-197956.0
1413,20160704,154,4,242,6,3350063,24041139,11454260,15936942,4061268717,30087063035,14202223499,19946108253,1212.2962215934447,1239.9075539580906,1251.4824291394846,1251.5643373113862,-8104197.0
1414,20160703,111,2,173,5,3715529,4726094,7587105,854518,4612812362,5879420319,9427880638,1064352043,1241.495453810211,1242.6189749581692,1244.0337240435758,1245.5583650666224,-3871576.0
1415,20160702,200,6,272,4,9294632,10218362,12450078,7062916,11585350295,12722544261,15527902753,8779991803,1246.4560506537537,1247.2132907922344,1245.0668963381802,1243.1114575056536,-3155446.0
1416,20160629,274,5,261,3,8475292,32646074,9221366,31900000,10302817243,40774245843,11256633557,39820429529,1215.6297674463606,1220.712154468221,1248.9785400535452,1248.2893269278998,-746074.0
1417,20160628,354,8,395,10,12014346,63828455,19674030,56168771,14982517265,79829731163,24603027196,70209221232,1247.052254446476,1250.5331747486407,1250.691892244611,1249.9689771029527,-7659684.0
1418,20160626,264,5,284,10,10528359,18169720,16301742,12396337,12688815102,22087685443,19647879718,15128620827,1205.2034986648916,1205.2625859248662,1215.6315806187438,1220.410579915664,-5773383.0
1419,20160625,217,4,280,9,8591970,16380942,12072912,12900000,10266686255,19736205103,14415798128,15587093230,1194.9164458209234,1194.0613936389166,1204.8272378352844,1208.301800775194,-3480942.0
1420,20160622,115,2,219,6,7807168,2766013,7553308,3019873,9363757044,3315992496,9068647054,3611102486,1199.3794733250265,1200.6192590054582,1198.834747342113,1195.779586095177,253860.0
1421,20160621,224,8,277,8,26532952,6258907,12890979,19900880,30523670785,7257327504,14903375481,22877622808,1150.406135924868,1156.1088945222857,1159.519945575162,1149.5784512041678,13641973.0
1422,20160620,189,4,145,2,5943541,337050,6179746,100845,6723601694,379914223,6988432492,115083425,1131.2451102802186,1130.8607978386167,1127.1746714137369,1141.1911844910505,-236205.0
1423,20160619,221,6,221,7,4895719,15359874,7215566,13040027,5551496861,18001242536,8253243488,15299495909,1133.9492444317168,1143.8109620229377,1171.9655080503915,1173.2717968298684,-2319847.0
1424,20160618,361,4,119,3,8461860,306000,4261614,4506246,9766995670,352758916,4930088410,5189666176,1154.237445431619,1156.8594457405104,1152.8069150326796,1151.6606452466199,4200246.0
1425,20160615,243,7,159,3,6668876,1641284,7660943,649217,7824989584,1928427373,8988830082,764586875,1173.3595862331224,1173.3320665615186,1174.9504491605353,1177.7061829865822,-992067.0
1426,20160614,243,4,330,10,5670342,35687139,16407481,24950000,6592547499,43052175233,19471335820,30173386912,1162.6366626563265,1186.7352349821401,1206.377884004655,1209.3541848496993,-10737139.0
1427,20160613,269,6,175,4,4033648,21569131,11744447,13858332,4749064699,25972498402,13936889673,16784673428,1177.36220389087,1186.6790895305671,1204.1513588099585,1211.1611576342666,-7710799.0
1428,20160612,379,9,247,7,9986937,21081002,16124189,14943750,11665037505,25336104730,18969688807,18031453428,1168.0295474978966,1176.4739799936604,1201.8453738584153,1206.6217266750314,-6137252.0
1429,20160611,585,9,246,4,13845926,3100000,13603284,3342642,16405402519,3663705607,16107892120,3961216006,1184.8541238050818,1184.1179027064347,1181.8405183870968,1185.0554160451522,242642.0
1430,20160608,368,4,412,8,7859557,20516386,11123214,17252729,9532262414,25505294720,13600646974,21436910160,1212.8243887028239,1222.7263607442956,1243.1670334141695,1242.5228588474322,-3263657.0
1431,20160607,269,3,172,1,5894549,1843492,6738041,1000000,7250282540,2267998176,8287902691,1230378025,1229.99784037761,1230.01666077722,1230.2728604192478,1230.378025,-843492.0
1432,20160606,382,3,165,3,6650318,1600000,7190318,1060000,8246961507,1991741653,8926150757,1312552403,1240.0852871998002,1241.4125156912392,1244.838533125,1238.2569839622643,-540000.0
1433,20160605,322,4,198,1,9311172,13932211,11373383,11870000,11717964356,17653127521,14319931877,15051160000,1258.4843622263663,1259.074092290746,1267.0729377411812,1268.0,-2062211.0
1434,20160601,312,3,209,8,8995673,4670966,10154474,3512165,11255657275,5838186725,12705903666,4387940334,1251.2301497620022,1251.2616277317761,1249.8885080730624,1249.3548378279495,-1158801.0
1435,20160531,269,4,181,2,7059886,2976964,9716850,320000,8837318626,3730022339,12163187003,404153962,1251.7650605123085,1251.762351276391,1252.9618561057507,1262.98113125,-2656964.0
1436,20160530,224,2,224,1,7717850,1106636,8324486,500000,9801387076,1407748418,10572812032,636323462,1269.963406389085,1270.0858686049805,1272.0970743767598,1272.646924,-606636.0
1437,20160529,836,11,192,15,20613489,26786563,12246663,35153389,25914941124,34358808873,15490306137,44783443860,1257.1836395090613,1264.8593447047576,1282.6882221881172,1273.943853891299,8366826.0
1438,20160528,441,2,224,3,10091073,910484,6064907,4936650,12933287765,1167686424,7796425480,6304548709,1281.656347645092,1285.4979441564396,1282.4897790625646,1277.0904781582651,4026166.0
1439,20160525,433,6,263,12,10364218,22033637,15495088,16902767,13334193803,28773509620,20023253064,22084450359,1286.560529988852,1292.2322909040595,1305.890154221929,1306.5582906632978,-5130870.0
1440,20160524,376,5,354,5,16807060,1270000,10827060,7250000,21513038234,1621528900,13847952942,9286614192,1280.0000853212875,1279.013226305202,1276.794409448819,1280.9123023448276,5980000.0
1441,20160523,493,8,306,6,13382206,17018476,12770682,17630000,17258368029,22040881162,16465410723,22833838468,1289.6504529223357,1289.3133446592751,1295.1148599909886,1295.1695103800341,611524.0
1442,20160521,534,7,227,8,16545303,2049830,12796728,5798405,21522061031,2673729044,16646000281,7549789794,1300.795822899103,1300.8012892826978,1304.3662372001581,1302.0459581557343,3748575.0
1443,20160518,663,3,394,4,27047917,750944,21022139,6776722,35592730677,976627200,27690891236,8878466641,1315.9139270133076,1317.2251993957418,1300.5326628883113,1310.1417825609492,6025778.0
1444,20160517,585,5,205,9,14832374,21963909,8218711,28577572,19069007421,28418291495,10603631197,36883667719,1285.6342093989808,1290.1817811819883,1293.8631049236271,1290.650854418283,6613663.0
1445,20160516,446,6,274,8,14010268,42440146,34072862,22377552,18119785947,55363914447,44162734677,29320965717,1293.3218655774465,1296.1263622938395,1304.5175303355459,1310.284776324059,-20062594.0
1446,20160515,585,4,250,7,35046392,1900000,22341431,14604961,45667963270,2465395250,29113003476,19020355044,1303.0717475853148,1303.0948409705716,1297.576447368421,1302.3215223922884,12704961.0
1447,20160514,433,2,315,4,14807944,366745,12878689,2296000,19677782818,484725966,17118333981,3044174803,1328.8666419862204,1329.198490700412,1321.6975446154686,1325.860105836237,1929255.0
1448,20160511,503,20,484,13,25965920,13706488,30594498,9077910,34406658088,18377637199,40893470016,11890825271,1325.0698641912168,1336.6282400188427,1340.798401384804,1309.863753991833,-4628578.0
1449,20160510,641,10,528,13,17207206,28849634,29289958,16766882,22459932119,39259477214,38764421266,22954988067,1305.2631623634888,1323.471384492938,1360.8310321718466,1369.0671925167721,-12082752.0
1450,20160509,476,10,259,4,17583538,2701764,10766906,9518396,23485339083,3609503733,14464985673,12629857143,1335.6435481300748,1343.4672572603495,1335.9803939204164,1326.889230391339,6816632.0
1451,20160508,499,6,382,6,15241005,19092305,18688704,15644606,20197739248,26198968710,25136374202,21260333756,1325.2235825655855,1345.003602282962,1372.2265965267159,1358.9561639327958,-3447699.0
1452,20160507,533,4,401,7,17867668,20232187,16326218,21773637,23941516248,27880788848,22246023392,29576281704,1339.93514139618,1362.5950230482038,1378.0412788790456,1358.352842200869,1541450.0
1453,20160504,931,9,337,4,26953674,29894864,40648538,16200000,36023203895,41216808711,54566574839,22673437767,1336.4858495728633,1342.3994446983554,1378.7254128669058,1399.5949238888888,-13694864.0
1454,20160503,473,8,268,8,15021326,940510,13175336,2786500,20683802603,1288570807,18122188561,3850184849,1376.9625000482647,1375.4631047739504,1370.076667978012,1381.7279199712902,1845990.0
1455,20160502,494,8,275,3,15262470,21110600,15173070,21200000,21072455373,29291340668,20956963558,29406832483,1380.6713705579766,1381.1946796528323,1387.5181505025912,1387.114739764151,89400.0
1456,20160501,458,5,238,2,9368134,2013037,10801171,580000,12930648970,2781969103,14916510637,796107436,1380.2801038072257,1381.008655172666,1381.9761400312066,1372.5990275862068,-1433037.0
1457,20160430,419,9,301,5,16034082,3329807,15276358,4087531,22541245941,4717355584,21488719252,5769882273,1405.8332707167147,1406.6650737040857,1416.7054078509655,1411.5812878238721,757724.0
1458,20160427,593,4,262,3,15358226,2500000,16158226,1700000,21531710650,3530571972,22686583734,2375698888,1401.9659985469675,1404.0268859960245,1412.2287888,1397.469934117647,-800000.0
1459,20160426,603,7,223,6,22307726,1735000,7172440,16870286,31463036040,2456797588,10159563566,23760270062,1410.4098302086013,1416.4724369949417,1416.0216645533142,1408.4094402430403,15135286.0
1460,20160425,483,10,462,4,21302523,4750000,22752523,3300000,30708307001,6850647662,32800709175,4758245488,1441.533803343388,1441.629535985965,1442.2416130526317,1441.8925721212122,-1450000.0
1461,20160424,655,4,391,6,24410605,2145000,20185645,6369960,34644594722,3060058714,28617471719,9087181717,1419.2435919552179,1417.7140100799354,1426.6007990675992,1426.5680972878952,4224960.0
1462,20160423,561,9,483,10,19299404,16613581,25716450,10196535,27816268154,24478525912,37227985133,15066808933,1441.3019259040332,1447.6331349389204,1473.4045545027288,1477.640093718111,-6417046.0
1463,20160420,966,6,683,12,55288054,940000,34345317,21882737,81014250503,1376147999,50613486485,31776912017,1465.312027495126,1473.664851746746,1463.9872329787233,1452.1452237441779,20942737.0
1464,20160419,1256,48,1259,26,95433250,21575055,57207342,59800963,140782111377,31906246477,84432384105,88255973749,1475.1893221387725,1475.9011894836856,1478.8489056922451,1475.8286375588968,38225908.0
1465,20160418,157,3,296,7,17513611,370000,10157758,7725853,24793663212,523510000,14360137805,10957035407,1415.6796797644986,1413.7113529383157,1414.8918918918919,1418.2298585023557,7355853.0
1466,20160417,494,9,512,2,15470348,10396083,25504562,361869,20889251891,14082161041,34475873679,495539253,1350.276793450283,1351.7532149346457,1354.5641219870984,1369.3885162862805,-10034214.0
1467,20160416,358,10,260,5,11762743,11550000,21302743,2010000,15982559416,15837146338,29056563716,2763142038,1358.7442500443988,1363.9822681989826,1371.1815011255412,1374.6975313432836,-9540000.0
1468,20160413,584,9,518,7,20055584,28046451,27703147,20398888,27664481974,40327244060,38790935818,29200790216,1379.390496631761,1400.235713942535,1437.8733359169044,1431.489315299932,-7647563.0
1469,20160412,1230,13,582,14,52681653,54090000,43226761,63544892,75252295405,75940525542,61703256463,89489564484,1428.4345900270062,1427.4318740421008,1403.9660850804214,1408.2888752726183,9454892.0
1470,20160411,476,7,279,5,16673089,2730543,17864591,1539041,23343216588,3840663565,25018355455,2165524698,1400.0534986648245,1400.4437859786435,1406.5567050216753,1407.0610841426576,-1191502.0
1471,20160410,491,7,418,7,17708775,48550544,25053826,41205493,24747717948,69433486746,35168436572,59012768122,1397.4833351262298,1403.715207888807,1430.1278837575949,1432.157798039208,-7345051.0
1472,20160409,555,6,342,8,16109000,4507000,15244092,5371908,22691223593,6349219312,21494017637,7546425268,1408.6053506114595,1409.9900234792601,1408.7462418460173,1404.79421241019,864908.0
1473,20160406,466,7,361,8,27217994,6133794,16855139,16496649,38138762208,8580719827,23558762264,23160719771,1401.2333975824963,1397.7198446123762,1398.9253351188513,1403.9651186734955,10362855.0
1474,20160405,576,8,393,2,17411608,24814695,27466303,14760000,24227876457,35386799596,38388626946,21226049107,1391.4784009035811,1397.6626903882914,1426.0420930420462,1438.079207791328,-10054695.0
1475,20160404,359,5,357,7,28708923,5991164,20690356,14009731,40608007734,8435344568,29091224916,19952127386,1414.4733933070218,1406.0282440766123,1407.9642233128654,1424.1620617840556,8018567.0
1476,20160403,791,4,346,3,25857514,3602979,26353364,3107129,35608813221,5020444052,36363625775,4265631498,1377.116656342137,1379.847588907435,1393.4147415236114,1372.8530415055184,-495850.0
1477,20160402,667,8,284,5,19894445,4229762,18657441,5466766,28558218755,6063125337,26786571370,7834772722,1435.4870796848065,1435.7044661162267,1433.4436162129216,1433.1640904329909,1237004.0
1478,20160330,493,13,457,8,16492117,27317765,27980533,15829349,24293529227,40535600420,41479865253,23349264394,1473.0388601414845,1482.4544354819832,1483.8549354238899,1475.0615703779101,-11488416.0
1479,20160329,707,8,517,7,31771609,11479085,38500694,4750000,45769271988,16616055970,55538434984,6846892974,1440.5714229959206,1442.5307498093412,1447.5070068738057,1441.4511524210527,-6729085.0
1480,20160328,662,9,508,15,27412328,11996000,23053328,16355000,41132006056,18012675109,34538398660,24606282505,1500.4929919122521,1498.1957771997172,1501.5567780093365,1504.5113118312443,4359000.0
